country,iso3_code,region_ifa,year,crop,crop_area_k_ha,n_k_t,aver_n_rate_kg_ha,fertilizer_emission_id,ghg_type_id,reliability_score,academic_citation,created_at
Argentina,ARG,Latin America,2018,Fruit primary and citrus fruits and treenuts,450.0,24.0824377668392,53.5165283707538,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Argentina,ARG,Latin America,2018,Grassland,17300.0,81.6503359036725,4.71967259558801,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Argentina,ARG,Latin America,2018,Maize,9039.594,439.956488476024,48.669938990183,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Argentina,ARG,Latin America,2018,Other cereals,1875.349,86.7735431034546,46.2706104855441,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Argentina,ARG,Latin America,2018,Residual,4947.668,51.2204701233155,10.3524468746317,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Argentina,ARG,Latin America,2018,Rice,194.835,10.8772335455625,55.8279238615367,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Argentina,ARG,Latin America,2018,Roots/tubers,70.0,10.6925306151888,152.75043735984,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Argentina,ARG,Latin America,2018,Soybeans,17010.277,0.0,0.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Argentina,ARG,Latin America,2018,Sugar cane,350.0,30.9008605830902,88.2881730945434,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Argentina,ARG,Latin America,2018,Wheat,6287.149,417.846099882853,66.4603463164072,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Cottonseed,485.101,88.7371418624318,182.925085420215,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Fruit primary and citrus fruits and treenuts,272.884,31.8620291084689,116.760341787972,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Grassland,327589.0,81.3885366578912,0.248447098827773,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Maize,52.783,13.4855324234925,255.490071111769,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Other cereals,5603.105,190.840967111398,34.0598591515594,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Other oil crops,3241.027,127.926503207437,39.4709773190526,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Residual,2166.894,232.139188055647,107.129923316806,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Rice,61.151,6.00506004762306,98.2005208029805,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Soybeans,32.073,0.0,0.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Sugar cane,442.958,63.1705788809266,142.610764182895,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Australia,AUS,Oceania,2018,Wheat,10919.18,426.944462644684,39.1004143758674,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Fruit primary and citrus fruits and treenuts,62.0,1.922,31.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Grassland,1190.0,9.09,7.63865546218487,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Maize,209.5,21.9975,105.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Maize green,82.2,7.4506,90.639902676399,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Other cereals,285.1,21.0652,73.8870571729218,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Other oil crops,115.3,2.907866,25.22,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Pulses,22.9,0.02500850605,1.0920745,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Rapeseed,40.5,4.779,118.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Residual,157.3,5.49287000000001,34.9197075651622,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Roots/tubers,23.0,2.185,95.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Sugar beet,42.7,3.416,80.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Vegetables,16.3,1.7115,105.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Austria,AUT,Western and Central Europe,2018,Wheat,282.0,30.456,108.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Cottonseed,37.458,1.49184744326996,39.8272049567505,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Fruit primary and citrus fruits and treenuts,389.619,45.6715391793153,117.22102664222,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Grassland,600.0,0.0,0.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Maize,400.478,42.2754302902275,105.562428623364,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Other cereals,8.23,0.0,0.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Other oil crops,433.623,10.7651515580402,24.8260621739165,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Residual,516.199,35.0628996986127,67.9251600615513,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Rice,11515.0,1056.51018970466,91.7507763529883,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Roots/tubers,501.394,52.0952567149764,103.900837893905,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Sugar cane,90.156,8.99488004275609,99.7701766133822,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Vegetables,616.749,51.2721612469816,83.1329458936806,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bangladesh,BGD,South Asia,2018,Wheat,351.213,16.5606441211564,47.152708245869,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Fruit primary and citrus fruits and treenuts,27.6,0.2918,10.5724637681159,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Grassland,4092.1,81.7,19.9652989907383,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Maize,170.5,17.8,104.398826979472,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Maize green,802.7,74.3,92.5626012208795,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Other cereals,1263.3,96.7,76.5455552916963,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Pulses,172.6,4.5,26.071842410197,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Rapeseed,352.0,44.0,125.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Residual,82.8,3.608,43.5748792270531,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Roots/tubers,26.2,2.2,83.969465648855,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Sugar beet,99.6,14.6,146.586345381526,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Vegetables,5.9,0.4,67.7966101694915,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belarus,BLR,Eastern Europe and Central Asia,2018,Wheat,613.5,64.8,105.623471882641,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Fruit primary and citrus fruits and treenuts,8.802,1.25155,142.189275164735,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Grassland,63.799,0.0,0.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Maize,49.093,2.45465,50.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Maize green,188.904,9.4452,50.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Other cereals,86.877,9.606825,110.579612555682,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Other oil crops,16.112,0.32224,20.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Pulses,4.043,0.08086,20.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Rapeseed,14.093,2.11395,150.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Residual,669.962,1.42792,2.1313447628373,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Roots/tubers,93.478,13.647788,146.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Sugar beet,62.581,7.321977,117.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Vegetables,52.095,7.81425,150.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Belgium,BEL,Western and Central Europe,2018,Wheat,197.454,32.777364,166.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Coffee green,24.5964071476058,0.0047961976,0.194995861436895,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Cottonseed,3.64554171875,0.0,0.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Fruit primary and citrus fruits and treenuts,148.107088028376,0.52800189,3.56500081818393,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Grassland,2470.02524,1.0407162,0.421338285595818,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Maize,452.656201766279,5.99038553632949,13.2338527848615,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Other cereals,571.719420183076,2.19,3.83055030612519,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Other oil crops,155.986154588282,0.012,0.0769299046551499,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Residual,14.3404559901688,1.2e-05,0.0008367934749234,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Rice,169.649573025202,2.44953155782852,14.4387723125282,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Roots/tubers,225.71557005869,0.05507064,0.243982459808513,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Soybeans,1317.10325829649,2.74859026622835,2.08684493711094,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Sugar cane,164.8118905,1.176852,7.14057703257763,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Tea,0.273842,0.0,0.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Vegetables,168.830751671637,0.3620967479725,2.14473219118725,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Bolivia (Plurinational State of),BOL,Latin America,2018,Wheat,203.372605025443,2.64412386600021,13.0013767865609,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Brazil,BRA,Latin America,2018,Coffee green,2192.248,353.157,161.093544161062,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Brazil,BRA,Latin America,2018,Cottonseed,1641.231,391.442,238.505122069958,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Brazil,BRA,Latin America,2018,Fruit primary and citrus fruits and treenuts,2474.271,143.272,57.9047323433852,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Brazil,BRA,Latin America,2018,Grassland,2598.856,111.745,42.9977651705212,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Brazil,BRA,Latin America,2018,Maize,17496.75,1197.743,68.4551702459028,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Brazil,BRA,Latin America,2018,Other cereals,732.3,21.9,29.9057763211798,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Brazil,BRA,Latin America,2018,Residual,11457.292,281.102,24.5347679015251,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Brazil,BRA,Latin America,2018,Rice,1850.7,153.187,82.7724644729021,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Brazil,BRA,Latin America,2018,Roots/tubers,125.548,18.469,147.1070825501,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Brazil,BRA,Latin America,2018,Soybeans,35874.1,562.028,15.6666787459476,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
